"date","lon","lat","id","pt","sst","sf","at","af"
1997-12-03 00:00:00,-58,44.8,"SHIP",5,5.4,1,3,1
1997-12-03 05:00:00,-58.4,45.4,"DGNB",5,5,1,3,1
1997-12-03 06:00:00,-57.9,44.8,"SHIP",5,5.5,1,3.8,1
1997-12-03 08:00:00,-59.5,45.2,"DGNB",5,5.3,1,3.2,1
1997-12-03 12:00:00,-57.8,44.8,"SHIP",5,5.3,1,3.4,1
1997-12-03 12:00:00,-56.1,44.1,"SKUN",5,5.8,1,4.3,1
1997-12-03 18:00:00,-57.5,44.9,"SHIP",5,5.3,1,3.9,1
1997-12-04 12:00:00,-59.7,45.3,"SFMN",5,NA,15,3,1
1997-12-04 18:00:00,-56.3,44.4,"WQVY",5,NA,15,6.5,1
1997-12-05 06:00:00,-56.5,44.8,"XCUY",5,NA,15,3,1
1997-12-07 12:00:00,-59.9,45.9,"CG2260",5,NA,15,4,1
1997-12-07 15:00:00,-59.9,45.9,"CG2260",5,NA,15,4,1
1997-12-07 18:00:00,-59.9,45.9,"CG2260",5,NA,15,3,1
1997-12-08 06:00:00,-59.1,45.5,"VCRJ",5,8,1,3.5,1
1997-12-08 12:00:00,-58.3,45.1,"WPVD",5,6.1,1,5.5,1
1997-12-09 06:00:00,-56.8,45,"SHIP",5,5,1,2.8,1
1997-12-09 06:00:00,-56.6,44,"OUSH2",5,5,1,3.2,1
1997-12-13 12:00:00,-56.5,43.6,"C6NB",5,12.5,1,2.5,1
1997-12-15 18:00:00,-56.7,44.7,"WPKS",5,4.2,1,-1.1,1
1997-12-15 18:00:00,-56.4,44.2,"KRHX",5,6.7,1,2.2,1
1997-12-15 18:00:00,-56.1,44.3,"C6JQ9",5,NA,15,-2.6,1
1997-12-15 20:00:00,-56.9,44,"KRHX",5,7.5,1,2.8,1
1997-12-15 21:00:00,-56.9,44,"KRHX",5,7.5,1,2.8,1
1997-12-16 00:00:00,-57.9,44.3,"WPKS",5,4.2,1,-2.2,1
1997-12-16 21:00:00,-58.3,45.2,"DEDI",5,4,1,-2.5,1
1997-12-18 10:00:00,-59,46.4,"VCRZ",5,NA,15,5,1
1997-12-01 18:00:00,-59.1,41.2,"UCNN",5,11,1,17.4,1
1997-12-04 18:00:00,-58.8,41.1,"3EGS6",5,19,1,11.5,1
1997-12-08 18:00:00,-59.3,41.3,"FNXB",5,19,1,6.6,1
1997-12-09 00:00:00,-59.3,41.1,"PFEZ",5,NA,15,6.2,1
1997-12-14 12:00:00,-59,40.5,"DLBB",5,18.7,1,13.9,1
1997-12-14 18:00:00,-59.9,41.7,"VRUN",5,17,1,7.5,1
1997-12-14 18:00:00,-59,40.7,"4XFQ",5,20,1,15,1
1997-12-16 20:00:00,-58.9,40.1,"9VBK",5,18.4,1,5.9,1
1997-12-16 21:00:00,-58.5,40.2,"9VBK",5,18.9,1,6.6,1
1997-12-17 06:00:00,-59.6,40.8,"WPVD",5,21.3,1,14,1
1997-12-17 09:00:00,-58.4,41,"WPVD",5,15,1,13.8,1
1997-12-02 06:00:00,-59.9,44.5,"SHIP",5,5.6,1,6.3,1
1997-12-02 12:00:00,-58.4,44.5,"SHIP",5,5.6,1,4.5,1
1997-12-03 00:00:00,-58.5,44.4,"4XGT",5,6.2,1,3,1
1997-12-03 09:00:00,-59.8,45.1,"DGNB",5,5.4,1,3.5,1
1997-12-04 06:00:00,-58.8,44.2,"ZCAH2",5,5.4,1,4.6,1
1997-12-04 12:00:00,-58.6,44.1,"WQVY",5,NA,15,5,1
1997-12-07 00:00:00,-60,45,"SFRZ",5,7,1,6,1
1997-12-09 18:00:00,-58.1,44.2,"ZCBH9",5,4.6,1,3.6,1
1997-12-11 12:00:00,-58.9,44.5,"VSBM",5,2,1,1.5,1
1997-12-13 14:00:00,-59.7,45.1,"S6IG",5,3.7,1,-0.2,1
1997-12-17 00:00:00,-59.6,45,"DEDI",5,3.8,1,-0.6,1
1997-12-17 01:00:00,-60,45,"DEDI",5,3.7,1,0.2,1
1997-12-18 06:00:00,-58.5,44.2,"V7AZ8",5,3,1,6,1
1997-12-02 00:00:00,-58.7,41.8,"XCKX",5,18,1,20,1
1997-12-02 06:00:00,-59.3,44,"UCNN",5,6,1,6.8,1
1997-12-02 12:00:00,-58.1,42.7,"OZFC2",5,15.3,1,9.8,1
1997-12-03 12:00:00,-59,43.8,"ZCBF6",5,5.4,1,4.7,1
1997-12-03 12:00:00,-57.6,42.2,"KRPB",5,11,1,8.9,1
1997-12-03 18:00:00,-59,41.4,"OXEH2",5,6,4,4.5,1
1997-12-03 18:00:00,-58.5,41.6,"KRPB",5,21.4,1,9.4,1
1997-12-04 00:00:00,-57.2,42.7,"DQEX",5,12.6,1,6,1
1997-12-04 06:00:00,-58.1,42.9,"DQEX",5,12.2,1,6,1
1997-12-04 12:00:00,-59.4,43.2,"DQEX",5,7.5,1,5,1
1997-12-04 12:00:00,-58.4,42.8,"ZCAH2",5,9,1,5.9,1
1997-12-04 12:00:00,-56.8,43.1,"4XFO",5,7,1,5,1
1997-12-04 18:00:00,-58.5,43.3,"4XFO",5,6,1,5,1
1997-12-05 06:00:00,-60,43.5,"V7AM9",5,6,1,5,1
1997-12-06 12:00:00,-57,42.5,"P3DM3",5,16,1,16,1
1997-12-06 18:00:00,-57.6,43.7,"P3DM3",5,NA,15,NA,15
1997-12-07 18:00:00,-59,42.7,"ELOC8",5,5,1,6.5,1
1997-12-07 18:00:00,-57.8,43.5,"4XGS",5,5.9,1,8,1
1997-12-08 18:00:00,-57.9,41.4,"PFEZ",5,14,1,9.5,1
1997-12-09 18:00:00,-58.6,42.7,"8POG",5,5,1,5.5,1
1997-12-10 00:00:00,-59.8,43.5,"ZCBH9",5,3.5,1,3,1
1997-12-10 18:00:00,-58.7,43.2,"ZCBF2",5,4.8,1,4,1
1997-12-11 00:00:00,-58.2,41.8,"VSBM",5,10,1,9,1
1997-12-11 06:00:00,-58.5,43.2,"VSBM",5,4.8,1,2.7,1
1997-12-11 18:00:00,-59.5,43.5,"ZCBF",5,5,1,1.1,1
1997-12-12 06:00:00,-59.4,42.2,"9HPE5",5,6,1,1.5,1
1997-12-13 12:00:00,-59.3,43.2,"C6OX2",5,0.6,2,4.4,1
1997-12-13 18:00:00,-58.2,43.3,"C6NB",5,5.6,1,2.5,1
1997-12-13 18:00:00,-57.8,42.9,"C6OX2",5,0.9,2,4.4,1
1997-12-14 00:00:00,-59.8,42.9,"C6NB",5,6,1,2.5,1
1997-12-16 03:00:00,-58.4,43.4,"KRHX",5,6.7,1,-5,2
1997-12-16 06:00:00,-59.5,43.5,"WPKS",5,4.5,1,-5,2
1997-12-16 06:00:00,-59.3,43.1,"KRHX",5,6.9,1,-6,2
1997-12-16 06:00:00,-57.1,43.5,"C6JQ9",5,NA,15,-4.1,2
1997-12-01 06:00:00,-58.8,47,"VODB",5,NA,15,3,1
1997-12-02 06:00:00,-59.9,47.2,"VGLN",5,4.4,1,5,1
1997-12-02 23:00:00,-56.8,45.8,"DGNB",5,5,1,3.6,1
1997-12-03 00:00:00,-57,45.7,"DGNB",5,5.7,1,3.5,1
1997-12-03 01:00:00,-57.2,45.7,"DGNB",5,5.6,1,3.4,1
1997-12-03 02:00:00,-57.4,45.6,"DGNB",5,5.8,1,2.2,1
1997-12-04 18:00:00,-57,45.7,"SFMN",5,NA,15,5.2,1
1997-12-05 12:00:00,-57.2,45.8,"CGDG",5,4.2,1,3.7,1
1997-12-05 12:00:00,-57,45.7,"SKPE",5,4.2,1,3.3,1
1997-12-05 12:00:00,-55.9,44.9,"9HPE5",5,5.5,1,3,1
1997-12-05 19:00:00,-59.4,47,"VOCZ",5,NA,15,5,1
1997-12-06 12:00:00,-57.2,45.6,"SFRZ",5,7,1,5,1
1997-12-07 18:00:00,-60,47.6,"C6JY9",5,3.4,1,3,1
1997-12-07 18:00:00,-56.7,45.4,"WPKD",5,6.4,1,11,1
1997-12-08 06:00:00,-56.4,45.6,"WPVD",5,6.1,1,6,1
1997-12-09 12:00:00,-56.3,44.9,"ZCBH9",5,2.6,1,3.4,1
1997-12-11 00:00:00,-55.8,44.8,"CGBS",5,NA,15,3.8,1
1997-12-11 06:00:00,-57,45.5,"GBTT",5,3,1,1.5,1
1997-12-13 18:00:00,-59.3,47.2,"VOCZ",5,NA,15,0,1
1997-12-13 19:00:00,-57.3,45.6,"S6IG",5,4.6,1,-0.4,1
1997-12-13 20:00:00,-56.8,45.7,"S6IG",5,4.1,1,-0.6,1
1997-12-15 06:00:00,-59.3,47.3,"VGLN",5,3.3,1,1,1
1997-12-15 12:00:00,-55.5,44.8,"C6JQ9",5,NA,15,1.2,1
1997-12-15 15:00:00,-56.2,44.8,"KRHX",5,6.7,1,-1.1,1
1997-12-16 17:00:00,-56.8,45.6,"DEDI",5,3,1,-2.2,1
1997-12-16 18:00:00,-57.1,45.5,"DEDI",5,3.2,1,-2.5,1
1997-12-17 12:00:00,-57,45.6,"SHIP",5,3.6,1,3,1
1997-12-18 06:00:00,-57.9,46.5,"VCRZ",5,NA,15,4.5,1
1997-12-12 18:00:00,-59.5,49.9,"ZCCY9",5,1,1,-5,1
1997-12-12 21:00:00,-58,50,"CGGN",5,2.5,1,-4.5,1
1997-12-13 00:00:00,-58,50,"CGGN",5,1.5,1,-5.3,1
1997-12-13 06:00:00,-57.9,50,"CGGN",5,2.5,1,-4,1
1997-12-13 09:00:00,-57.8,50,"CGGN",5,2.4,1,-2.9,1
1997-12-13 15:00:00,-58.1,49.7,"CGGN",5,4,1,0,1
1997-12-13 18:00:00,-58.4,49.3,"CGGN",5,2.9,1,0,1
1997-12-01 03:00:00,-58.1,46.9,"VODB",5,NA,15,4,1
1997-12-02 20:00:00,-55.9,45.9,"DGNB",5,4.6,1,4.1,1
1997-12-02 21:00:00,-56.2,45.9,"DGNB",5,5.4,1,3.9,1
1997-12-02 22:00:00,-56.5,45.8,"DGNB",5,6.1,1,3.7,1
1997-12-04 00:00:00,-57.4,46.7,"C6JY9",5,2.8,1,3.9,1
1997-12-04 00:00:00,-55.9,45.3,"SHIP",5,4.4,1,3.8,1
1997-12-04 06:00:00,-58.9,47.3,"C6JY9",5,3,1,3.6,1
1997-12-04 18:00:00,-55.1,45,"SHIP",5,4.3,1,3.8,1
1997-12-05 00:00:00,-58.8,47.3,"9VBB",5,4.3,1,3.5,1
1997-12-05 06:00:00,-56.9,46.7,"9VBB",5,3.2,1,4.5,1
1997-12-05 06:00:00,-55.9,45.6,"CGDG",5,NA,15,4.3,1
1997-12-06 18:00:00,-58.4,46.9,"CGBS",5,NA,15,3.5,1
1997-12-08 00:00:00,-58,46.9,"C6JY9",5,3.6,1,2.9,1
1997-12-13 12:00:00,-56.3,46.1,"VCRJ",5,8,1,0.5,1
1997-12-13 21:00:00,-56.3,45.8,"S6IG",5,3.8,1,-0.3,1
1997-12-13 22:00:00,-55.8,45.9,"S6IG",5,4.1,1,-0.1,1
1997-12-15 03:00:00,-58.7,47.3,"CGGN",5,4,1,1,1
1997-12-15 12:00:00,-55.5,45.1,"KRHX",5,6.4,1,1.7,1
1997-12-15 12:00:00,-55.4,45.2,"WPKS",5,4.3,1,2.8,1
1997-12-16 14:00:00,-55.8,45.9,"DEDI",5,3,1,-1.7,1
1997-12-16 15:00:00,-56.1,45.8,"DEDI",5,3.3,1,-2,1
1997-12-16 16:00:00,-56.4,45.7,"DEDI",5,3.9,1,-2.2,1
1997-12-17 11:00:00,-57,46.5,"VCRZ",5,NA,15,2,1
1997-12-03 06:00:00,-56.8,42.5,"KRPB",5,14.7,1,8.3,1
1997-12-03 06:00:00,-55.6,44.4,"4XGT",5,7,1,2,1
1997-12-10 18:00:00,-57.8,40.7,"VSBM",5,17.9,1,13.2,1
1997-12-16 22:00:00,-58.1,40.2,"9VBK",5,16.2,1,5.1,1
1997-12-03 03:00:00,-57.7,45.6,"DGNB",5,5.3,1,2.3,1
1997-12-03 04:00:00,-58,45.5,"DGNB",5,5.4,1,2.7,1
1997-12-03 22:00:00,-59.6,46.1,"VCRZ",5,NA,15,4.5,1
1997-12-05 06:00:00,-58.1,45.4,"ZCBE6",5,4.3,1,3,1
1997-12-09 12:00:00,-59.5,46,"VGLN",5,2.2,1,2,1
1997-12-13 17:00:00,-58.3,45.4,"S6IG",5,4.6,1,-0.4,1
1997-12-13 18:00:00,-58.4,45.8,"VCRJ",5,7,1,2.5,1
1997-12-13 18:00:00,-57.8,45.5,"S6IG",5,4.4,1,-0.4,1
1997-12-15 00:00:00,-59.5,46,"VGLN",5,2.8,1,4,1
1997-12-16 19:00:00,-57.5,45.4,"DEDI",5,3.7,1,-3,1
1997-12-16 20:00:00,-57.9,45.3,"DEDI",5,3.7,1,-2.8,1
1997-12-17 06:00:00,-58.5,46,"VCRZ",5,NA,15,2.5,1
1997-12-01 15:00:00,-59.9,45.9,"CG2260",5,NA,15,2,1
1997-12-01 18:00:00,-59.9,45.9,"CG22",5,NA,15,9,1
1997-12-02 00:00:00,-59.6,46,"VGLN",5,4.4,1,1,1
1997-12-02 12:00:00,-59.4,45.4,"UCNN",5,5,1,4.1,1
1997-12-02 12:00:00,-59.9,45.9,"CG22",5,NA,15,5,1
1997-12-02 15:00:00,-59.9,45.9,"CG22",5,NA,15,4.5,1
1997-12-02 18:00:00,-59.9,45.9,"CG22",5,NA,15,2,1
1997-12-03 06:00:00,-58.7,45.4,"DGNB",5,5.3,1,2.8,1
1997-12-03 07:00:00,-59.1,45.3,"DGNB",5,5.2,1,3,1
1997-12-03 18:00:00,-60,45.7,"VCRZ",5,NA,15,4,1
1997-12-03 18:00:00,-59.9,45.9,"CG2260",5,NA,15,8,1
1997-12-03 18:00:00,-59,45.1,"OXEH2",5,6,1,4.5,1
1997-12-04 00:00:00,-59.3,45.6,"ZCAH2",5,6.2,1,4.3,1
1997-12-04 06:00:00,-59.2,45.1,"SHIP",5,4.3,1,4.5,1
1997-12-04 12:00:00,-59.9,45.9,"CG2260",5,NA,15,3,1
1997-12-04 15:00:00,-59.9,45.9,"CG2260",5,NA,15,4.5,1
1997-12-04 18:00:00,-59.9,45.9,"CG2260",5,NA,15,4,1
1997-12-05 00:00:00,-59,45.6,"VGFQ",5,NA,15,4.5,1
1997-12-05 12:00:00,-59.9,45.9,"CG22",5,NA,15,1.5,1
1997-12-05 15:00:00,-59.9,45.9,"CG2260",5,NA,15,8,1
1997-12-05 18:00:00,-59.9,45.9,"CG22",5,NA,15,8.5,1
1997-12-06 12:00:00,-59.9,45.9,"CG2260",5,NA,15,3.5,1
1997-12-06 15:00:00,-59.9,45.9,"CG2260",5,NA,15,4,1
1997-12-06 18:00:00,-59.9,45.9,"CG2260",5,NA,15,5.5,1
1997-12-10 12:00:00,-58.8,45.2,"P3UX7",5,4,1,5,1
1997-12-11 18:00:00,-59.3,45.7,"VSBM6",5,4,1,-1,1
1997-12-12 15:00:00,-59.9,45.9,"CG2260",5,NA,15,-0.9,1
1997-12-13 06:00:00,-59.6,46,"VCRZ",5,NA,15,-1,1
1997-12-13 15:00:00,-59.9,45.9,"CG2260",5,NA,15,2,1
1997-12-13 15:00:00,-59.2,45.2,"S6IG",5,4.2,1,-0.1,1
1997-12-13 16:00:00,-58.7,45.3,"S6IG",5,4.4,1,0.1,1
1997-12-15 15:00:00,-59.9,45.9,"CG2260",5,NA,15,-6,1
1997-12-16 12:00:00,-59.7,45.9,"ZCAN2",5,NA,15,-6,1
1997-12-16 12:00:00,-59.9,45.9,"CG2260",5,NA,15,-8.5,2
1997-12-16 18:00:00,-59.9,45.9,"CG2260",5,NA,15,-2,1
1997-12-16 22:00:00,-58.8,45.2,"DEDI",5,4,1,-2.1,1
1997-12-16 23:00:00,-59.2,45.1,"DEDI",5,3.8,1,-1.3,1
1997-12-18 00:00:00,-59.9,45.7,"ZCAN2",5,NA,15,1.5,1
1997-12-18 12:00:00,-59.9,45.9,"CG2260",5,NA,15,1,1
1997-12-18 15:00:00,-59.9,45.9,"CG2260",5,NA,15,5,1
1997-12-01 18:00:00,-56.3,46.6,"VCLW",5,NA,15,5,1
1997-12-02 16:00:00,-54.2,46.2,"DGNB",5,3.7,1,4.2,1
1997-12-02 17:00:00,-54.7,46.1,"DGNB",5,4.5,1,4.6,1
1997-12-02 18:00:00,-55.1,46,"DGNB",5,4.6,1,4.4,1
1997-12-02 19:00:00,-55.5,46,"DGNB",5,4.8,1,4.3,1
1997-12-03 18:00:00,-55.9,46.4,"C6JY9",5,2.9,1,4.2,1
1997-12-05 00:00:00,-55.2,45.9,"ZCBE6",5,4.9,1,3.4,1
1997-12-05 00:00:00,-55.1,46.1,"VRUN7",5,6.5,1,5,1
1997-12-05 00:00:00,-54.6,45.7,"CGDG",5,3,1,4,1
1997-12-05 00:00:00,-54.4,46.2,"SFMN",5,NA,15,5.1,1
1997-12-05 12:00:00,-55.5,46.1,"VGFQ",5,NA,15,3.5,1
1997-12-05 12:00:00,-54.5,46.2,"9VBB",5,2.9,1,3.5,1
1997-12-06 00:00:00,-55.3,45.9,"SFRZ",5,7,1,6,1
1997-12-07 18:00:00,-56.3,46.5,"ZCCV5",5,3.5,1,2.5,1
1997-12-07 18:00:00,-54.8,45.5,"CGBS",5,4.5,1,3.1,1
1997-12-08 00:00:00,-54.5,46.2,"WPVD",5,4.6,1,5.4,1
1997-12-08 06:00:00,-56,46.3,"C6JY9",5,3.9,1,4.6,1
1997-12-08 12:00:00,-56,47,"FSCH",5,13.3,7,13.2,3
1997-12-12 18:00:00,-55.6,46.6,"CG3029",5,4,1,0.5,1
1997-12-13 06:00:00,-54.2,46.4,"VCRJ",5,7,1,-1,1
1997-12-13 23:00:00,-55.4,46,"S6IG",5,3.5,1,-0.1,1
1997-12-14 00:00:00,-54.9,46.1,"S6IG",5,4.1,1,-0.3,1
1997-12-14 00:00:00,-54.6,46.1,"S6IG",5,4,1,6.8,1
1997-12-14 01:00:00,-54.4,46.1,"S6IG",5,3.5,1,-0.3,1
1997-12-16 09:00:00,-54.2,46.2,"DEDI",5,2,1,-2.1,1
1997-12-16 10:00:00,-54.5,46.1,"DEDI",5,2.1,1,-1.5,1
1997-12-16 11:00:00,-54.9,46.1,"DEDI",5,3.4,1,-1,1
1997-12-16 12:00:00,-55.2,46,"DEDI",5,2.6,1,-1.7,1
1997-12-16 13:00:00,-55.5,45.9,"DEDI",5,2.4,1,-1.6,1
1997-12-17 00:00:00,-54.8,46,"SKPE",5,2.2,1,-0.6,1
1997-12-17 06:00:00,-55,46.6,"SHIP",5,2.4,1,-0.3,1
1997-12-01 18:00:00,-59.6,46.9,"VOCZ",5,NA,15,2,1
1997-12-03 18:00:00,-59.6,46.9,"VOCZ",5,NA,15,2,1
1997-12-04 15:00:00,-59.8,46.7,"VOCZ",5,NA,15,3,1
1997-12-07 18:00:00,-59.6,46.9,"VOCZ",5,NA,15,4,1
1997-12-09 18:00:00,-59.6,46.9,"VOCZ",5,NA,15,2,1
1997-12-10 18:00:00,-59.7,46.9,"VOCZ",5,NA,15,0,1
1997-12-12 18:00:00,-59.7,46.8,"VOCZ",5,NA,15,2,1
1997-12-14 18:00:00,-59.7,46.9,"VOCZ",5,NA,15,2,1
1997-12-14 00:00:00,-59.2,48.5,"CGGN",5,4.2,1,2,1
1997-12-14 15:00:00,-58.5,48.5,"CGGN",5,2.8,1,1,1
1997-12-17 06:00:00,-60,48,"VGLN",5,2.8,1,1.5,1
1997-12-01 06:00:00,-55,49.4,"SFRZ",5,NA,15,11,3
1997-12-09 18:00:00,-54.4,49.9,"VCRJ",5,5,1,-0.5,1
1997-12-11 06:00:00,-52.8,49.1,"CFD365",5,1,1,-1.5,1
1997-12-27 13:00:00,-59.4,48.2,"VYQJ",5,NA,15,1,1
1997-12-20 12:00:00,-55.7,45.9,"SFMN",5,10.5,1,2,1
1997-12-21 00:00:00,-55.1,46.3,"V7AU8",5,2,1,-0.5,1
1997-12-21 06:00:00,-56.8,46.7,"V7AU8",5,1.8,1,-1.4,1
1997-12-22 18:00:00,-54.1,46.5,"C6IZ5",5,3,1,-4.2,1
1997-12-23 06:00:00,-57.9,47.1,"C6IZ5",5,2,1,-1,1
1997-12-23 09:00:00,-54.1,46.5,"VOLG",5,0,1,-10.3,4
1997-12-23 15:00:00,-56.3,46.6,"VOLG",5,0,1,-9.1,2
1997-12-23 21:00:00,-55.6,45.8,"9VBL",5,1.3,1,-5.5,2
1997-12-23 22:00:00,-55.2,45.9,"9VBL",5,1.9,1,-5.1,1
1997-12-23 23:00:00,-54.7,46,"9VBL",5,1.8,1,-4.9,1
1997-12-26 00:00:00,-57.2,46.8,"V7AU8",5,2,1,0,1
1997-12-26 06:00:00,-55.5,46.4,"V7AU",5,1.6,1,1.1,1
1997-12-28 12:00:00,-57.2,46.7,"VRVH9",5,7,1,-0.1,1
1997-12-28 18:00:00,-55.5,46.4,"VRVH9",5,5,1,-1.3,1
1997-12-30 18:00:00,-55.9,47.2,"VCTJ",5,NA,15,3,1
1997-12-31 22:00:00,-54.4,46.2,"S6IG",5,2,1,1.9,1
1997-12-31 23:00:00,-54.6,46.1,"S6IG",5,2.9,1,1.9,1
1997-12-02 18:00:00,-55.1,44,"OZFC2",5,8.3,1,10.2,1
1997-12-10 06:00:00,-54.9,43.8,"ELUU",5,10,1,8,1
1997-12-16 18:00:00,-55.3,44.6,"4XFB",5,5.5,1,0,1
1997-12-20 06:00:00,-54.4,45.1,"SLCO",5,4.9,1,2.4,1
1997-12-20 12:00:00,-55.3,44.2,"UGOK",5,8,1,4,1
1997-12-21 12:00:00,-55.4,45.6,"KRNJ",5,7.4,1,0.8,1
1997-12-23 00:00:00,-55,45.4,"P3WE5",5,0,1,-2,1
1997-12-23 12:00:00,-55.2,45.5,"VOLG",5,0,1,-11.9,6
1997-12-24 12:00:00,-55.3,45,"OUJH2",5,3.5,1,1,1
1997-12-30 18:00:00,-54.2,45.2,"OWEB2",5,2.5,1,7.2,1
1997-12-02 03:00:00,-50.2,49.6,"DGNB",5,3.7,1,2.2,1
1997-12-02 04:00:00,-50.4,49.3,"DGNB",5,3.1,1,1.6,1
1997-12-02 05:00:00,-50.7,49,"DGNB",5,2.6,1,1.3,1
1997-12-02 06:00:00,-50.9,48.7,"DGNB",5,2.4,1,1.6,1
1997-12-02 14:00:00,-53.2,46.4,"DGNB",5,3.7,1,5.8,1
1997-12-02 15:00:00,-53.7,46.3,"DGNB",5,3.8,1,7.7,1
1997-12-03 06:00:00,-54.1,46.1,"OWDQ2",5,2.6,1,5,1
1997-12-03 12:00:00,-54.1,46.2,"C6JY9",5,2.7,1,3.5,1
1997-12-05 00:00:00,-54.6,45.6,"XCUY",5,4,1,3,1
1997-12-06 00:00:00,-53.1,46.3,"SFRZ",5,7,1,5,1
1997-12-08 12:00:00,-54.5,45.7,"SHIP",5,4.2,1,4,1
1997-12-08 12:00:00,-54,46.2,"C6JY9",5,2.8,1,4,1
1997-12-09 06:00:00,-54.4,45.6,"ZCBH9",5,2.5,1,2,1
1997-12-10 00:00:00,-53.8,46.1,"P3UX7",5,2,1,3,1
1997-12-11 00:00:00,-53.4,45.7,"OUNI5",5,NA,15,4.2,1
1997-12-14 02:00:00,-53.9,46.2,"S6IG",5,2.2,1,-0.1,1
1997-12-14 03:00:00,-53.5,46.2,"S6IG",5,2.7,1,-0.1,1
1997-12-14 04:00:00,-53.1,46.2,"S6IG",5,2.8,1,0.1,1
1997-12-15 06:00:00,-53.7,45.7,"C6JQ9",5,5,1,2.2,1
1997-12-15 06:00:00,-53.1,46.1,"KRHX",5,5.5,1,2.2,1
1997-12-16 05:00:00,-52.9,46.4,"DEDI",5,2,1,-2.6,1
1997-12-16 06:00:00,-53.2,46.4,"DEDI",5,2.3,1,-2.8,1
1997-12-16 07:00:00,-53.6,46.3,"DEDI",5,2,1,-2.7,1
1997-12-16 08:00:00,-53.9,46.3,"DEDI",5,1.9,1,-2.5,1
1997-12-19 12:00:00,-53.3,46.3,"GBTT",5,2,1,0,1
1997-12-20 18:00:00,-53.3,46.3,"V7AU8",5,3.2,1,0.6,1
1997-12-21 12:00:00,-53.1,46.3,"KRLZ",5,6.5,1,2,1
1997-12-22 18:00:00,-53.5,46.1,"ESXD",5,0,1,-1,1
1997-12-24 00:00:00,-54.3,46.1,"9VBL",5,1.2,1,-5.1,1
1997-12-24 01:00:00,-53.8,46.2,"9VBL",5,0.8,1,-4.9,1
1997-12-24 02:00:00,-53.4,46.2,"9VBL",5,0.6,1,-5.5,1
1997-12-24 03:00:00,-53,46.3,"9VBL",5,1.1,1,-5.7,1
1997-12-26 12:00:00,-53.8,46.2,"V7AU8",5,3.1,1,2.5,1
1997-12-27 00:00:00,-54.1,46.2,"SKUN",5,0.8,1,2.1,1
1997-12-31 16:00:00,-53.2,46.4,"S6IG",5,1.6,1,3,1
1997-12-31 17:00:00,-53.5,46.4,"S6IG",5,2.3,1,3,1
1997-12-31 18:00:00,-53.7,46.3,"S6IG",5,1.3,1,2.9,1
1997-12-31 19:00:00,-53.8,46.3,"S6IG",5,1.2,1,2.5,1
1997-12-31 20:00:00,-54,46.3,"S6IG",5,1.7,1,2.3,1
1997-12-31 21:00:00,-54.2,46.2,"S6IG",5,1.5,1,2.1,1
1997-12-03 12:00:00,-53.3,44.4,"4XGT",5,7,1,4,1
1997-12-03 18:00:00,-53.9,44.5,"SKUN",5,6,1,5.3,1
1997-12-05 00:00:00,-54,44.6,"WQVY",5,NA,15,6,1
1997-12-13 00:00:00,-53.6,44,"C6NB7",5,2.2,1,1.5,1
1997-12-16 12:00:00,-54,44.6,"4XFB",5,5,1,0,1
1997-12-30 06:00:00,-54.2,43.9,"4XFP",5,8,1,1.5,1
1997-12-31 06:00:00,-54.1,43.6,"3EPI6",5,8,1,12,1
1997-12-25 06:00:00,-55,44.7,"WQVY",5,NA,15,4,1
1997-12-09 12:00:00,-53,44.8,"OUSH2",5,5.2,1,3.8,1
1997-12-23 18:00:00,-53.5,45.1,"LAOX4",5,4,1,-5,2
1997-12-24 18:00:00,-59.6,47,"VOCZ",5,NA,15,1,1
1997-12-25 06:00:00,-59.5,47,"VOLG",5,0,1,1.3,1
1997-12-25 18:00:00,-59,47.3,"V7AU",5,4.2,1,0.2,1
1997-12-26 07:00:00,-59.7,46.9,"VOCZ",5,NA,15,2,1
1997-12-19 00:00:00,-55.8,45.3,"XCKX",5,2,1,3,1
1997-12-19 18:00:00,-56.5,45.7,"GBTT",5,1,1,0,1
1997-12-21 12:00:00,-58.4,47.2,"V7AU8",5,3,1,-3,1
1997-12-23 17:00:00,-57.4,45.5,"9VBL",5,2.8,1,-4.9,1
1997-12-23 18:00:00,-56.9,45.6,"9VBL",5,1.5,1,-4.9,1
1997-12-23 19:00:00,-56.5,45.7,"9VBL",5,2.1,1,-5.7,1
1997-12-23 20:00:00,-56.1,45.7,"9VBL",5,2.6,1,-5.6,1
1997-12-27 06:00:00,-56.2,45.8,"SKUN",5,1.5,1,3.3,1
1997-12-29 18:00:00,-57.2,45.6,"OUUU2",5,3.5,1,3,1
1997-12-02 07:00:00,-51.2,48.4,"DGNB",5,2.7,1,1.8,1
1997-12-02 08:00:00,-51.5,48.1,"DGNB",5,2.5,1,2.2,1
1997-12-02 09:00:00,-51.7,47.8,"DGNB",5,2.9,1,3.1,1
1997-12-09 06:00:00,-52.6,47.8,"VCRJ",5,5,1,2,1
